utterance_id,act,scene,speaker,utterance,x,y,cluster
977,4,3,FAC.,"Nay , thou art so violent now . Do but conceiue , Thou art old , and canst not serue â€”",11.557176,5.03096,-1
978,4,3,SVB.,"Who , cannot I ? 'Sblood , I will serue her with thee , for a â€”",10.222852,7.1045446,-1
979,4,3,FAC.,"Nay , But vnderstand : I 'll giue you composition .",8.568613,6.0441117,-1
980,4,3,SVB.,"I will not treat with thee : what , sell my Fortune ? 'T is better then my Birth-right . Doe not murmure . Winne her , and carry her . If you grumble , Dol Knowes it directly .",10.445961,6.9509425,-1
981,4,3,FAC.,"Well Sir , I am silent . Will you goe help , to fetch in Don , in state ?",9.035781,5.013551,-1
982,4,3,SVB.,"I follow you Sir , we must keepe Face in awe , Or he will ouer-looke vs like a Tyranne . Braine of a Taylor ! Who comes here ? Don Ionâ—",9.750321,5.335496,-1
983,4,3,SVR.,"Sennores , beso las manos , Ã vuestras mercedes .",11.052081,9.292845,-1
984,4,3,SVB.,"Would you had stoup'd a little , and kist our ants .",10.009301,2.7862487,-1
985,4,3,FAC.,Peace Subtle .,7.946661,7.5773463,-1
986,4,3,SVB.,"Stab me ; I shall neuer hold , man . He lookes in that deepe Ruffe , like a Head in a platter , Seru'd in by a short Cloke vpon two tressils .",11.1734085,7.836901,-1
987,4,3,FAC.,"Or , what doe you say to a Collar of Brawne , cut downe Beneath the Souse , and wriggled with a knife ?",10.204127,3.344799,-1
988,4,3,SVB.,"'Slud , he do's looke too fat to be a Spaniard .",10.170414,8.335006,-1
989,4,3,FAC.,"Perhaps some Fleming , or some Hollander got him In D'alua's time : Count Egmonts Bastard .",9.737905,4.8082943,-1
990,4,3,SVB.,"Don , Your sciruy , yellow Madril face is welcome .",8.957869,5.840935,-1
991,4,3,SVR.,Gratia .,8.522241,4.518023,-1
992,4,3,SVB.,"He speakes , out of a Fortification . 'Pray God , He ha' no squibs in those deepe sets .",9.741015,4.6250863,-1
993,4,3,SVR.,"Por dios , Sennores , muy linda Casa !",11.044377,9.2722645,-1
994,4,3,SVB.,What sayes he ?,7.107779,5.0331936,-1
995,4,3,FAC.,"Praises the house , I thinke , I know no more But 's action .",9.548402,5.2178216,-1
996,4,3,SVB.,"Yes , the Casa , My precious Diego , will proue fayre inough , To cossen you in . Doe you marke ? you shall Be cossened , Diego .",10.321381,5.671561,-1
997,4,3,FAC.,"Cossened , doe you see ? My worthy Donzel , Cossened .",10.60021,5.632765,-1
998,4,3,SVR.,Entiendo .,11.009513,9.285916,-1
999,4,3,SVB.,Do you intend it ? So doe we deare Don. Haue you brought Pistolets ? or Portagues ? My solemne Don ? Dost thou feele any ?,10.0403805,4.717259,-1
1000,4,3,FAC.,Full.,6.149817,4.838755,-1
1001,4,3,SVB.,"You shall be emptied , Don ; pumped , and drawne , Dry , as they say .",11.48198,3.5115943,-1
1002,4,3,FAC.,"Milked , in troth , sweet Don.",10.536304,4.362724,-1
1003,4,3,SVB.,"See all the Monsters ; the great Lion of all , Don.",10.810122,5.160236,-1
1004,4,3,SVR.,"Con licencia , se puede ver Ã esta SennorÃ ?",11.041469,9.296037,-1
1005,4,3,SVB.,What talkes he now ?,7.2629886,4.6375556,-1
1006,4,3,FAC.,O' the Sennora .,11.045376,9.309265,-1
1007,4,3,SVB.,"O , Don , That is the Lionesse , which you shall see Alsoâ— my Don.",10.916832,5.1052036,-1
1008,4,3,FAC.,"'Slid , Subtle , how shall we doe ?",8.14211,7.3771033,-1
1009,4,3,SVB.,For what ?,5.6863337,4.369308,-1
1010,4,3,FAC.,"Why , Dol's employ'd , you know .",7.7168527,2.8700924,-1
1011,4,3,SVB.,"That 's true . 'Fore heau'n I know not : He must stay , that 's all .",8.503111,4.7138677,-1
1012,4,3,FAC.,"Stay ? That he must not , by no meanes .",8.23409,4.7188334,-1
1013,4,3,SVB.,"No , Why ?",5.134001,4.873187,-1
1014,4,3,FAC.,"Vnlesse you 'll marre all . 'Slight , Hee'li suspect it . And then he will not pay , not halfe so well . This is a trauell'd Punque-Master , and do's know All the delayes : a notable hot Raskall , And lookes , already , Rampant .",10.02724,4.456591,-1
1015,4,3,SVB.,"S'death , and Mammon Must not be troubled .",10.103825,3.9420598,-1
1016,4,3,FAC.,"Mammon , in no case !",10.154466,3.953067,-1
1017,4,3,SVB.,What shall we do then ?,7.0273433,6.4902897,-1
1018,4,3,FAC,Thinke : you must be sodaine .,7.696282,5.401094,-1
1019,4,3,SVR.,"Entiendo , que la Sennora es tan her mosa , qu ã€ˆâ—Šã€‰ tan Ã ver la , como la bien ã€ˆâ—Šã€‰ de mi vida ,",11.080574,9.179513,-1
1020,4,3,FAC.,"Mi vida ? 'Slid , Subtle , he puts me in mind o' the Widdow . What dost thou say to draw her ã€ˆâ—Šã€‰ Ha ? And tell her , it is her Fortune . All our venter Now lies vpon 't . It is but one man more . Which on 's chance to haue her . And beside , There is no Maiden head , to be fear'd , or lost . What dost thou thinke on 't , ã€ˆâ—Šã€‰ ?",10.683188,8.067642,-1
1021,4,3,SVB.,Who I ? Why â€”,8.7020855,8.451673,-1
1022,4,3,FAC.,The Credit of our house ã€ˆâ—Šã€‰ is engag'd .,10.866286,8.536401,-1
1023,4,3,SVB.,You made me an offer for my share e're while . What wilt thou gi ã€ˆâ—Šã€‰ ?,10.856709,8.56113,-1
1024,4,3,FAC.,"O , by that light , I le not buy now . You know your doome to me . E'en take your lot , obey your chance , Sir ; winne her , And weare her , out for me .",10.360469,6.819825,-1
1025,4,3,SVB.,'Slight . I 'll not work her then .,9.913567,7.383503,-1
1026,4,3,FAC.,"It is the common cause , therefore bethinke you . Dol else must know it , as you said .",8.84442,5.725179,-1
1027,4,3,SVB.,I care not .,6.63846,5.430095,-1
1028,4,3,SVR.,"ã€ˆâ—Šã€‰ , per que se tÃ rdatÃ nta ?",10.928459,8.744033,-1
1029,4,3,SVB.,"Faith , I am not fit , I am old .",12.254572,6.4051404,-1
1030,4,3,FAC.,"That 's now no reason , Sir .",5.4980497,5.971621,-1
1031,4,3,SVR.,"Puede , ser , de hazer burla de miamor .",11.010998,9.33082,-1
1032,4,3,FAC.,"You heare the Don , too ? By this ayre , I call , And loose the hinges . â—ol .",7.952703,2.9482424,-1
1033,4,3,SVB.,A plague of Hell â€”,8.658306,8.191639,-1
1034,4,3,FAC.,Will you then doe ?,7.085495,6.3003073,-1
1035,4,3,SVB.,"Yo' are a terrible Rogue , I le thinke of this : will you , Sir , call the Widdow ?",8.972688,3.1033664,-1
1036,4,3,FAC.,"Yes And I le take her too , with all her faults , Now , I doe thinke on 't better .",10.246643,7.400063,-1
1037,4,3,SVB.,"With all my heart , Sir . Am I discharg'd o' the lot .",8.943211,4.757726,-1
1038,4,3,FAC.,As you please .,6.1926208,4.9582086,-1
1039,4,3,SVB.,Hands .,7.6159267,4.5669966,-1
1040,4,3,FAC.,"Remember , now , that , vpon any change , You neuer claime her .",11.108154,7.873545,-1
1041,4,3,SVB.,"Much good ioy , and health to' you Sir . Marry a Whore ? Fate , let me wed a Witch , first .",10.445061,7.081201,-1
1042,4,3,SVR.,Por estas ã€ˆâ—Šã€‰ barbas .,10.988343,8.915409,-1
1043,4,3,SVB.,"He sweares by his beard . Dispatch , and call the Brother too .",9.10143,7.1558576,-1
1044,4,3,SVR.,"Tiengo dÃ¹dâ— , Sennores , Que no me hÃ¡gan algunatraycion .",11.012908,9.232783,-1
1045,4,3,SVB.,"How , Issue on ? Yes , praesto Sennor . Please you Entratha the ã€ˆâ—Šã€‰ , worthy Don ; Where if it please the Fates , in your Bâ—thada , You shall be sok'd , and strok'd , and tub'd , and rub'd , And scrub'd , and fub'd , deare Don , before you goe . You shall in faith , my sciruie Babion Don ; Be curried , claw'd , and flaw'd , and taw'd , indeed . I will the heartilier goe about it now , And make the Widdow a Punke , so much the sooner , To be reueng'd on this impetuous Face : The quickly doing of it is the grace .",11.085538,5.06774,-1
1046,4,4,KAS.,To be a Countesse say you ?,9.771755,7.9496956,-1
1047,4,4,FAC.,"A Spanish Countesse , Sir .",9.844423,8.145991,-1
1048,4,4,PLI.,Why ? is that better then an English Countesse ?,9.8544655,7.9643874,-1
1049,4,4,FAC.,"Better ? 'Slight , make you that a question , Lady ?",9.413971,7.492007,-1
1050,4,4,KAS.,"Nay , she is a foole , Captaine , you must pardon her .",9.952731,7.1537166,-1
1051,4,4,FAC.,"Aske from your Courtier , to your Innes of Court-man , To your mere Millaner ; They will tell you all Your Spanish Iennet is the best Horse . Your Spanish Stoupe is the best Garbe . Your Spanish Beard Is the best Cut. Your Spanish Ruffes are the best Weare . Your Span ã€ˆâ—Šã€‰ ã€ˆâ—Šã€‰ the best Daunce . Your Spanish ã€ˆâ—Šã€‰ in a Gloue The best Perfume . And , for your Spanish Pike , And Spanish Blade , let your poore Captaine speake . Here comes the Doctor .",10.040433,8.292049,-1
1052,4,4,SVB.,"My most honor'd Lady , For so I am now to stile you , hauing found By this my scheme , you are to vndergoe An honourable fortune , very shortly . What will you say now , if some â€”",10.296635,6.7798924,-1
1053,4,4,FAC.,"I ha' told her all , Sir . And her right worshipfull Brother , here , that she shall be A Countesse : doe not delay 'hem Sir . A Spanish Countesse .",9.886022,7.948303,-1
1054,4,4,SVB.,"Still , my scarse Worshipfull Captaine , you can keepe No secret . Well , since he has told you , Madam , Doe you forgiue him , and I doe",9.07075,6.4693027,-1
1055,4,4,KAS.,"She shall doe that , Sir . I 'le looke to 't , 't is my charge",10.120254,7.09245,-1
1056,4,4,SVB.,"Well then . Nought rests But that she fit her Loue , now , to her fortune .",10.475957,7.2030497,-1
1057,4,4,PLI.,"Truely , I shall neuer brooke a ã€ˆâ—Šã€‰ .",10.948543,8.394475,-1
1058,4,4,SVB.,No ?,4.985659,5.028184,-1
1059,4,4,PLI,"Neuer , sin eighty eat could I abide'hem . And that was some three yeare afore I was borne in truth .",11.543279,4.007321,-1
1060,4,4,SVB.,"Come , you must loue him , or be miserable : Choose , which you will .",9.567456,5.421434,-1
1061,4,4,FAC.,"By this good rush , perswade her , She will cry Straw-berrie else , within this twelue-month .",10.453487,7.07448,-1
1062,4,4,SVB.,"Nay , Shads , and Mackrell , which is worse .",8.516007,6.589648,-1
1063,4,4,FAC.,"Indeed , Sir ?",4.770168,5.948081,-1
1064,4,4,KAS.,"Gods lid . you shall loue him , or I le kick you .",9.876756,5.2366505,-1
1065,4,4,PLI.,"Why ? I le doe as you will ha' me , Brother .",7.3099074,6.0399404,-1
1066,4,4,KAS.,"Doe , Or by this hand I 'll maull you .",7.1764984,6.3175025,-1
1067,4,4,FAC.,Nay good Sir . Be not so fierce .,9.219948,6.0206957,-1
1068,4,4,SVB.,"No my enraged Child , She will be rul'd . What when she comes to tast The pleasures of a Countesse , to be courted â€”",9.921764,7.94974,-1
1069,4,4,FAC.,"And kist , and ruffled â€”",8.573524,8.23509,-1
1070,4,4,SVB.,"I , behind the hangings .",7.985959,4.2578716,-1
1071,4,4,FAC.,And then come forth in pompe â€”,8.56553,8.304066,-1
1072,4,4,SVB.,And know her State â€”,9.385741,8.209928,-1
1073,4,4,FAC.,"Of keeping all th' Idolaters o' the Chamber Barer to her , then at their prayers â€”",10.964765,5.6524725,-1
1074,4,4,SVB.,Is seru'd Vpon the knee â€”,9.118469,3.917539,-1
1075,4,4,FAC.,"And has her Pages , Huishers . Footmen , & Coaches â€”",9.397787,8.197122,-1
1076,4,4,SVB.,Her six Mares â€”,9.02191,8.3740635,-1
1077,4,4,FAC.,Nay eight â€”,8.622876,8.4721365,-1
1078,4,4,SVB.,"To hurry her through London , to th' Exchange , Bet'lem , the China-Houses â€”",9.704204,7.9168367,-1
1079,4,4,FAC.,"Yes , and haue The Citizens gape at her , and praise her Tires , And My-Lords Goose turd bands , that rides with her .",10.490774,7.4556293,-1
1080,4,4,KAS.,"Most braue ! By this hand , you are not my Suster , If you refuse .",9.379752,6.746419,-1
1081,4,4,PLI.,"I will not refuse , Brother .",6.887066,6.008352,-1
1082,4,4,SVR.,"Que es Ã¨sto Senores , que non seveâ—ga ? Esta tardanza me mata !",11.063572,9.27486,-1
1083,4,4,FAC.,"It is the Count come . The Doctor knew he would be here , by his Art .",9.291371,5.9353538,-1
1084,4,4,SVB.,"En Gallanta Madama , Don ! Gallantissima !",11.521553,6.226188,-1
1085,4,4,SVR.,"Por todos los dioses , la mas acabada HermosÃ¹ra , que he visto en mivÃ¬da !",11.061767,9.294324,-1
1086,4,4,FAC.,Is 't not a gallant language that they speake ?,11.593426,6.1769586,-1
1087,4,4,KAS.,An admirable language ! Is 't not French ?,11.403015,6.195861,-1
1088,4,4,FAC.,"No Spanish , Sir .",10.193396,8.5559635,-1
1089,4,4,KAS.,"It goes like Law-French , And that , they say , is the Court-liest language .",11.337286,6.2074814,-1
1090,4,4,FAC.,List Sir .,5.693283,6.0109096,-1
1091,4,4,SVR.,"El Solha perdido su lumbre , con el Resplandor , que trÃ e esta dama. Valga me dios !",11.021569,9.309362,-1
1092,4,4,FAC.,He ' admires your Sister .,9.307714,7.2738347,-1
1093,4,4,KAS.,Must not she make curtsy ?,10.341113,7.468847,-1
1094,4,4,SVB.,"'Ods will , she must goe to him , Man ; and kisse him : It is the Spanish fashion , for the women To make first court .",10.213285,8.281059,-1
1095,4,4,FAC.,"'T is true he tels you , Sir : His Art knowes all .",9.659139,5.49594,-1
1096,4,4,SVR.,Por que no se acÃ¹de ?,11.048917,9.256506,-1
1097,4,4,KAS.,"He speakes to her , I thinke ?",10.193876,7.6457825,-1
1098,4,4,FAC.,That he do's Sir .,6.50396,5.4355597,-1
1099,4,4,SVR.,"Por el amor de dios , que es esto , que se tÃ rda ?",11.038299,9.2509,-1
1100,4,4,KAS.,"Nay , see : she will notvnderstand him . Gull . Noddy .",10.093463,7.576059,-1
1101,4,4,PLI.,What say you Brother ?,8.874552,7.29545,-1
1102,4,4,KAS.,"Asse , my Suster , Goe kusse him , as the Cunning man would ha' you . I 'll thrust a pinne i' your buttocks else .",9.485729,5.0789566,-1
1103,4,4,FAC.,"O , no Sir .",4.9654717,5.6809316,-1
1104,4,4,SVR.,"Sennora mia , mi persona muy indignaesta Alle gar Ã tÃ nta Hermosura .",11.063372,9.299253,-1
1105,4,4,FAC.,Dos he not vse her brauely ?,10.140285,7.6417522,-1
1106,4,4,KAS.,"Brauely , i-faith !",12.237971,6.389913,-1
1107,4,4,FAC.,Nay he will vse her better .,10.262582,7.7719607,-1
1108,4,4,KAS.,Doe you thinke so ?,7.254059,5.3174205,-1
1109,4,4,SVR.,"Sennora , si sera seruida , entremus .",11.029213,9.3396,-1
1110,4,4,KAS.,Where do's he carry her ?,9.850254,7.647495,-1
1111,4,4,FAC.,"Into the Garden , Sir , Take you no thought , I must interpret for her .",10.188173,7.194901,-1
1112,4,4,SVB.,"Giue Dol the word . Come my fierce Child . Aduance , Wee 'll to our quarrelling Lesson againe .",9.896466,5.2158623,-1
1113,4,4,KAS.,"Agreed . I loue a Spanish Boy , with all my heart .",10.17209,8.461403,-1
1114,4,4,SVB.,"Nay , and by this meanes , Sir , You shall be Brother To a great Count.",9.156872,7.0805845,-1
1115,4,4,KAS.,"I , I knew that , at first . This match will aduance the House of the Kastrils .",8.930837,7.22294,-1
1116,4,4,SVB.,'Pray God your Sister proue but pliant .,9.647542,7.190256,-1
1117,4,4,KAS.,"Why , Her name is so , by her other Husband .",9.997665,7.6470213,-1
1118,4,4,SVB.,How !,4.2253504,4.1150756,-1
1119,4,4,KAS.,The Widdow Pliant . Knew you not that ?,7.4917235,3.7587898,-1
1120,4,4,SVB.,"No faith Sir . Yet by erection of her Figure , I gest it . Come , let 's goe practise .",10.16747,7.2017045,-1
1121,4,4,KAS.,"Yes , but doe you thinke , Doctor . I e'er shall quarrell well ?",9.772826,5.6889215,-1
1122,4,4,SVB.,I warrant you .,6.921095,3.4935534,-1
1123,4,5,MAM.,Good Lady â€”,8.840991,8.417748,-1
1124,4,5,DOL.,"That Perdiccas and Antigonus were slaine , The two that stood , Seleuc ' , and Ptolomee â€”",11.553418,4.3484564,-1
1125,4,5,MAM.,Madame .,9.315442,7.9604836,-1
1126,4,5,DOL.,"Made vp the two legs , and the fourth Beast . That was Gog-North , and Egypt-South : which after Was call'd Gog Iron-leg , and South Iron-leg â€”",10.30327,4.1401463,-1
1127,4,5,MAM.,Lady â€”,8.972454,8.340553,-1
1128,4,5,DOL.,"And then Gog-horned . So was Aegypt , too ; Then Aegypt Clay-leg , and Gog Clay-leg â€”",10.721552,4.184216,-1
1129,4,5,MAM.,Sweet Madame .,9.280563,7.865156,-1
1130,4,5,DOL.,"And last Gog-Dust , and Aegypt-Dust : which fall In the last linke of the fourth Chaine . And these Be Starres in Story , which none see , or looke at â€”",10.926853,4.3045206,-1
1131,4,5,MAM.,What shall I doe ?,7.187154,6.4742312,-1
1132,4,5,DOL.,"For , as he sayes , except We call the Rabbines , and the Heathen Greekes â€”",12.513281,3.475448,-1
1133,4,5,MAM.,Deare Lady .,9.148473,7.470406,-1
1134,4,5,DOL.,"To come from Salem , & from Athens , And teach the people of great Britaine â€”",12.358771,3.6260304,-1
1135,4,5,FAC.,"What 's the matter , Sir ?",5.865001,5.490711,-1
1136,4,5,DOL.,"To speake the tongue of Eber , and Iauan â€”",9.510708,5.0449333,-1
1137,4,5,MAM.,"O , Sh 'is in her fit .",10.333987,7.4136796,-1
1138,4,5,DOL.,We shall know nothing â€”,8.631521,8.356223,-1
1139,4,5,FAC.,"Death , Sir , We are vndone .",7.868047,5.9452605,-1
1140,4,5,DOL.,"Where , then , a learned Linguist Shall see the antient vs'd communion Of Vowels , and Consonants â€”",10.488548,5.5815644,-1
